lat,lon,rep_date,source,sensor,fwi,fuel,ros,sfc,tfc,bfc,hfi,estarea
38.2777,-77.1282,2026-09-05 01:37:00,NASA_z,MODIS,0.9,M1_50,0.180022,0.89184,0.89184,2.14009,116,17.0061
32.884,-84.9212,2026-09-05 01:37:00,NASA_z,MODIS,7.2,D2,0.0780142,0.748944,0.748944,2.79568,65,17.0061
32.8807,-84.9391,2026-09-05 01:37:00,NASA_z,MODIS,7.2,O1b,0.0597408,0.35,0.35,2.7048,48,17.0061
26.3151,-98.7692,2026-09-05 03:13:00,NASA_z,MODIS,50.7,farm,0,0.35,0.35,0.96,0,20.9695
30.1836,-94.7273,2026-09-05 03:15:00,NASA_z,MODIS,0.5,C5,0.00013288,0.0594632,0.0594632,0.572541,0,20.9695
31.3448,-103.013,2026-09-05 03:15:00,NASA_z,MODIS,28.7,M1_50,4.3402,3.03042,3.03042,3.03042,588,13.6585
28.972,-111.278,2026-09-05 03:15:00,NASA_z,MODIS,23.5246,-1,0,0,0,0,0,0
32.1135,-102.291,2026-09-05 03:15:00,NASA_z,MODIS,43.4,M1_50,11.3318,3.16022,3.16022,3.16022,1265,7.55081
30.1815,-94.753,2026-09-05 03:15:00,NASA_z,MODIS,0.5,O1b,0.00711684,0.35,0.35,1.12332,2,17.0061
38.0499,-96.4669,2026-09-05 03:15:00,NASA_z,MODIS,45.4,O1b,0,0.35,0.35,1.1279,0,10.9055
42.1483,-111.941,2026-09-05 03:17:00,NASA_z,MODIS,70.1,farm,12.6976,0.35,0.35,0.46084,1755,2.36307
42.1444,-111.935,2026-09-05 03:17:00,NASA_z,MODIS,70.1,farm,12.6976,0.35,0.35,0.35,1058,2.36307
43.3217,-102.303,2026-09-05 03:17:00,NASA_z,MODIS,75.7,M1_50,34.6716,2.83492,2.83492,2.83492,19628,10.9055
46.496,-105.228,2026-09-05 03:17:00,NASA_z,MODIS,57.8,M1_50,22.2502,2.77476,2.77476,2.77476,13617,10.9055
43.3103,-102.317,2026-09-05 03:17:00,NASA_z,MODIS,75.7,O1b,0,0.35,0.35,2.75456,0,10.9055
43.3004,-102.315,2026-09-05 03:17:00,NASA_z,MODIS,75.7,O1b,0,0.35,0.35,1.96507,0,10.9055
43.3118,-102.301,2026-09-05 03:17:00,NASA_z,MODIS,75.7,O1b,0,0.35,0.35,1.59699,0,20.9695
43.3484,-102.345,2026-09-05 03:17:00,NASA_z,MODIS,75.7,O1b,0,0.35,0.35,0.960053,0,20.9695
43.347,-102.361,2026-09-05 03:17:00,NASA_z,MODIS,75.7,O1b,0,0.35,0.35,0.667568,0,20.9695
43.3316,-102.305,2026-09-05 03:17:00,NASA_z,MODIS,75.7,O1b,0,0.35,0.35,1.33774,0,10.9055
43.3201,-102.319,2026-09-05 03:17:00,NASA_z,MODIS,75.7,O1b,0,0.35,0.35,1.04901,0,10.9055
43.33,-102.32,2026-09-05 03:17:00,NASA_z,MODIS,75.7,M1_50,34.6716,2.83492,2.83492,3.13083,32565,10.9055
58.522,-116.223,2026-09-05 03:21:00,NASA_z,MODIS,0.43,farm,0.007,0.35,0.35,0.750849,2,0.768973
58.5249,-116.206,2026-09-05 03:21:00,NASA_z,MODIS,0.42,M1_50,0.07,0.646,0.646,1.97591,41,4.42683
61.9712,-120.697,2026-09-05 03:21:00,NASA_z,MODIS,4.63,M2_50,0.478,1.614,1.614,4.97457,713,3.88415
52.6138,-134.264,2026-09-05 04:59:00,NASA_z,MODIS,0.6,-1,0,0,0,0,0,0
52.6051,-134.26,2026-09-05 04:59:00,NASA_z,MODIS,0.6,-1,0,0,0,0,0,0
38.277,-77.1272,2026-09-05 06:33:00,NASA_w,VIIRS-I,0.9,M1_50,0.180022,0.89184,0.89184,2.14009,116,17.0061
33.8283,-83.5387,2026-09-05 06:35:00,NASA_w,VIIRS-I,12.2,C6,0.712362,1.10808,1.10808,2.8478,681,17.0061
31.8396,-82.7512,2026-09-05 06:35:00,NASA_w,VIIRS-I,2.2,C6,0.0186755,0.359652,0.359652,2.14508,12,17.0061
31.0533,-88.032,2026-09-05 06:35:00,NASA_w,VIIRS-I,0,C6,0,0.0151005,0.0151005,0.1,0,17.0061
32.8788,-84.9306,2026-09-05 06:35:00,NASA_w,VIIRS-I,7.2,O1b,0.0597408,0.35,0.35,2.26,41,17.0061
31.0462,-88.0321,2026-09-05 06:35:00,NASA_w,VIIRS-I,0,O1b,0,0.35,0.35,0.469924,0,17.0061
31.049,-88.0313,2026-09-05 06:35:00,NASA_w,VIIRS-I,0,O1b,0,0.35,0.35,0.469924,0,17.0061
33.8314,-83.5356,2026-09-05 06:35:00,NASA_w,VIIRS-I,12.2,C6,0.712362,1.10808,1.10808,2.8478,772,17.0061
26.4134,-80.775,2026-09-05 06:37:00,NASA_w,VIIRS-I,1.5,C5,0.00348689,0.0214694,0.0214694,0.734886,1,0.330285
26.4169,-80.7648,2026-09-05 06:37:00,NASA_w,VIIRS-I,1.5,O1b,0.251421,0.35,0.35,0.756442,57,20
35.8768,-88.7182,2026-09-05 07:29:00,NASA_w,VIIRS-I,27.6,farm,0.273607,0.35,0.35,1.61678,133,17.1779
37.1218,-88.052,2026-09-05 07:29:00,NASA_w,VIIRS-I,12.1,farm,0.150794,0.35,0.35,2.9337,133,17.1779
41.3284,-89.9385,2026-09-05 07:31:00,NASA_w,VIIRS-I,19.1,farm,0.273607,0.35,0.35,0.624619,51,17.1779
32.6433,-85.5318,2026-09-05 07:31:00,NASA_w,VIIRS-I,7.2,D2,0.0780142,0.748944,0.748944,3.12378,73,4.02744
33.3857,-87.2032,2026-09-05 07:31:00,NASA_w,VIIRS-I,32.4,C6,7.01231,2.20643,2.94443,3.60148,7576,17.0061
33.8313,-83.5361,2026-09-05 07:31:00,NASA_w,VIIRS-I,12.2,C6,0.712362,1.10808,1.10808,2.8478,772,17.0061
30.8026,-94.4212,2026-09-05 07:31:00,NASA_w,VIIRS-I,3.1,C6,0.0211914,0.790928,0.790928,2.41147,19,17.0061
30.1826,-94.7374,2026-09-05 07:31:00,NASA_w,VIIRS-I,0.5,C3,0,0.110953,0.110953,0.572541,0,17.0061
31.8419,-82.7522,2026-09-05 07:31:00,NASA_w,VIIRS-I,2.2,C3,0,0.550255,0.550255,2.14508,0,17.0061
30.1829,-94.7407,2026-09-05 07:31:00,NASA_w,VIIRS-I,0.5,O1b,0.00711684,0.35,0.35,0.974136,2,17.0061
32.881,-84.9278,2026-09-05 07:31:00,NASA_w,VIIRS-I,7.2,O1b,0.0597408,0.35,0.35,2.26,41,17.0061
32.8816,-84.9319,2026-09-05 07:31:00,NASA_w,VIIRS-I,7.2,O1b,0.0597408,0.35,0.35,1.80222,32,17.0061
31.0503,-88.032,2026-09-05 07:31:00,NASA_w,VIIRS-I,0,O1b,0,0.35,0.35,0.379003,0,17.0061
31.8461,-82.7557,2026-09-05 07:31:00,NASA_w,VIIRS-I,2.2,C3,0,0.550255,0.550255,1.89943,0,17.0061
31.0497,-88.0275,2026-09-05 07:31:00,NASA_w,VIIRS-I,0,M1_50,0,0.28068,0.28068,0.28068,0,17.0061
31.8393,-82.7573,2026-09-05 07:31:00,NASA_w,VIIRS-I,2.2,C3,0,0.550255,0.550255,2.20875,0,17.0061
38.2771,-77.1254,2026-09-05 07:31:00,NASA_w,VIIRS-I,0.9,C3,0,0.410484,0.410484,2.10926,0,17.0061
26.1594,-98.9915,2026-09-05 07:33:00,NASA_w,VIIRS-I,50.7,water,0,0,0,0,0,0
26.4171,-80.7634,2026-09-05 07:33:00,NASA_w,VIIRS-I,1.5,O1b,0.251421,0.35,0.35,0.756442,57,20
26.4154,-80.7759,2026-09-05 07:33:00,NASA_w,VIIRS-I,1.5,O1b,0.251421,0.35,0.35,0.648662,49,0.1
42.1432,-111.936,2026-09-05 08:13:00,NASA_w,VIIRS-I,70.1,farm,12.6976,0.35,0.35,0.35,1291,2.36307
42.1432,-111.945,2026-09-05 08:13:00,NASA_w,VIIRS-I,70.1,farm,12.6976,0.35,0.35,0.35,1189,2.36307
43.3209,-102.301,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,M1_50,34.6716,2.83492,2.83492,2.83492,20968,10.9055
43.3001,-102.316,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.96507,0,10.9055
43.3045,-102.316,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,M1_50,34.6716,2.83492,2.83492,4.0403,42025,10.9055
43.3078,-102.303,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,C6,25.5762,3.94551,5.72751,5.72751,28515,20.9695
43.3074,-102.297,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.40583,0,20.9695
43.3112,-102.291,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.551592,0,20.9695
43.3006,-102.322,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.74119,0,20.9695
43.3117,-102.297,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,2.7768,0,20.9695
43.3247,-102.295,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.4793,0,20.9695
43.3303,-102.297,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.898401,0,20.9695
43.3122,-102.302,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.5499,0,20.9695
43.316,-102.296,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.67332,0,20.9695
43.3214,-102.307,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.88709,0,10.9055
43.3252,-102.3,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,3.2811,0,10.9055
43.3257,-102.306,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.920877,0,10.9055
43.3127,-102.308,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.31715,0,10.9055
43.3098,-102.326,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.60723,0,10.9055
43.2996,-102.31,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.37845,0,20.9695
43.3035,-102.304,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.13932,0,20.9695
43.3069,-102.292,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.568628,0,20.9695
43.304,-102.31,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,C6,25.5762,3.94551,5.72751,5.72751,33700,10.9055
43.3083,-102.309,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,M1_50,34.6716,2.83492,2.83492,4.16087,43279,10.9055
45.8018,-106.116,2026-09-05 08:13:00,NASA_w,VIIRS-I,57.8,M1_50,22.2502,2.77476,2.77476,2.77476,18296,20.9695
45.8017,-106.111,2026-09-05 08:13:00,NASA_w,VIIRS-I,57.8,M1_50,22.2502,2.77476,2.77476,2.77476,17868,20.9695
43.317,-102.308,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.559999,0,10.9055
43.3165,-102.302,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,2.85594,0,20.9695
43.3204,-102.295,2026-09-05 08:13:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.731954,0,20.9695
31.0524,-88.0295,2026-09-05 08:16:00,NASA_w,VIIRS-I,0,C6,0,0.0151005,0.0151005,0.1,0,17.0061
37.1212,-88.0508,2026-09-05 08:16:00,NASA_w,VIIRS-I,12.1,C6,1.0693,0.695653,0.695653,0.695653,941,17.0061
38.0422,-96.4706,2026-09-05 08:16:00,NASA_w,VIIRS-I,45.4,O1b,0,0.35,0.35,1.12739,0,20.9695
38.0441,-96.4837,2026-09-05 08:16:00,NASA_w,VIIRS-I,45.4,O1b,0,0.35,0.35,0.823774,0,20.9695
38.0455,-96.4699,2026-09-05 08:16:00,NASA_w,VIIRS-I,45.4,O1b,0,0.35,0.35,1.11278,0,20.9695
38.0461,-96.4742,2026-09-05 08:16:00,NASA_w,VIIRS-I,45.4,O1b,0,0.35,0.35,1.32824,0,20.9695
38.0507,-96.4822,2026-09-05 08:16:00,NASA_w,VIIRS-I,45.4,O1b,0,0.35,0.35,1.32824,0,20.9695
38.0494,-96.4734,2026-09-05 08:16:00,NASA_w,VIIRS-I,45.4,O1b,0,0.35,0.35,1.32824,0,20.9695
38.0534,-96.477,2026-09-05 08:16:00,NASA_w,VIIRS-I,45.4,O1b,0,0.35,0.35,1.29656,0,10.9055
38.0501,-96.4778,2026-09-05 08:16:00,NASA_w,VIIRS-I,45.4,O1b,0,0.35,0.35,1.32824,0,20.9695
31.0467,-88.0279,2026-09-05 08:16:00,NASA_w,VIIRS-I,0,M1_50,0,0.28068,0.28068,0.28068,0,17.0061
31.0516,-88.0262,2026-09-05 08:16:00,NASA_w,VIIRS-I,0,C6,0,0.0151005,0.0151005,0.1,0,17.0061
31.0475,-88.0312,2026-09-05 08:16:00,NASA_w,VIIRS-I,0,O1b,0,0.35,0.35,0.469924,0,17.0061
30.1794,-94.7389,2026-09-05 08:18:00,NASA_w,VIIRS-I,0.5,C5,0.00013288,0.0594632,0.0594632,0.572541,0,17.0061
30.798,-94.4194,2026-09-05 08:18:00,NASA_w,VIIRS-I,3.1,O1b,0.0140121,0.35,0.35,1.30744,5,8.35366
30.1786,-94.7344,2026-09-05 08:18:00,NASA_w,VIIRS-I,0.5,C5,0.00013288,0.0594632,0.0594632,0.572541,0,20.9695
26.1583,-98.9887,2026-09-05 08:18:00,NASA_w,VIIRS-I,50.7,water,0,0,0,0,0,0
30.1821,-94.7335,2026-09-05 08:18:00,NASA_w,VIIRS-I,0.5,C6,0.0036597,0.0594632,0.0594632,0.572541,1,20.9695
30.1829,-94.7381,2026-09-05 08:18:00,NASA_w,VIIRS-I,0.5,C3,0,0.110953,0.110953,0.572541,0,17.0061
58.5229,-116.216,2026-09-05 09:05:00,NASA_w,VIIRS-I,0.42,M1_50,0.07,0.646,0.646,1.9172,40,4.42683
58.5228,-116.21,2026-09-05 09:05:00,NASA_w,VIIRS-I,0.42,M1_50,0.07,0.646,0.646,1.97584,41,4.42683
58.5277,-116.197,2026-09-05 09:05:00,NASA_w,VIIRS-I,0.42,M1_50,0.07,0.646,0.646,1.97897,42,4.42683
58.5282,-116.215,2026-09-05 09:05:00,NASA_w,VIIRS-I,0.42,M1_50,0.07,0.646,0.646,1.97929,42,4.42683
58.5224,-116.197,2026-09-05 09:05:00,NASA_w,VIIRS-I,0.42,M1_50,0.07,0.646,0.646,1.97853,42,3.19309
58.5279,-116.203,2026-09-05 09:05:00,NASA_w,VIIRS-I,0.42,M1_50,0.07,0.646,0.646,1.97927,42,4.42683
58.528,-116.209,2026-09-05 09:05:00,NASA_w,VIIRS-I,0.42,M1_50,0.07,0.646,0.646,1.97591,41,4.42683
42.1424,-111.939,2026-09-05 09:09:00,NASA_w,VIIRS-I,70.1,farm,12.6976,0.35,0.35,0.36559,1393,2.36307
42.143,-111.945,2026-09-05 09:09:00,NASA_w,VIIRS-I,70.1,farm,12.6976,0.35,0.35,0.35,1189,2.36307
43.3032,-102.312,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,C6,25.5762,3.94551,5.72751,5.72751,28916,10.9055
43.3056,-102.305,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,C6,25.5762,3.94551,5.72751,5.72751,10471,10.9055
43.3053,-102.323,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,M1_50,34.6716,2.83492,2.83492,3.22067,33500,10.9055
43.3042,-102.317,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,M1_50,34.6716,2.83492,2.83492,4.0403,42025,10.9055
43.3231,-102.299,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,2.01588,0,10.9055
43.3207,-102.306,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.88709,0,10.9055
43.3172,-102.307,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.84797,0,10.9055
43.3277,-102.303,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.56224,0,10.9055
43.3242,-102.304,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.920877,0,10.9055
43.3253,-102.31,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.627635,0,10.9055
43.3218,-102.311,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.583607,0,10.9055
43.3137,-102.308,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.559999,0,10.9055
43.3145,-102.331,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.864343,0,10.9055
43.3021,-102.307,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.11557,0,10.9055
43.3196,-102.3,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,M1_50,34.6716,2.83492,2.83492,3.58688,37309,10.9055
45.8024,-106.107,2026-09-05 09:09:00,NASA_w,VIIRS-I,57.8,M1_50,22.2502,2.77476,2.77476,2.99614,19999,20.9695
45.8064,-106.111,2026-09-05 09:09:00,NASA_w,VIIRS-I,57.8,M1_50,22.2502,2.77476,2.77476,2.77476,16875,20.9695
43.3266,-102.298,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.4793,0,20.9695
43.3161,-102.301,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,2.85594,0,20.9695
43.3115,-102.297,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.59699,0,20.9695
43.308,-102.299,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.40583,0,20.9695
45.8039,-106.117,2026-09-05 09:09:00,NASA_w,VIIRS-I,57.8,M1_50,22.2502,2.77476,2.77476,2.77476,8314,20.9695
45.8057,-106.106,2026-09-05 09:09:00,NASA_w,VIIRS-I,57.8,M1_50,22.2502,2.77476,2.77476,2.77476,18013,20.9695
43.3091,-102.304,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,3.10286,0,20.9695
43.3301,-102.296,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.898401,0,20.9695
43.315,-102.296,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.67332,0,20.9695
43.3126,-102.303,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.5499,0,20.9695
43.3105,-102.292,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.03363,0,20.9695
38.0509,-96.4833,2026-09-05 09:09:00,NASA_w,VIIRS-I,45.4,O1b,0,0.35,0.35,1.28301,0,20.9695
38.0487,-96.4752,2026-09-05 09:09:00,NASA_w,VIIRS-I,45.4,O1b,0,0.35,0.35,1.32824,0,20.9695
38.0447,-96.4814,2026-09-05 09:09:00,NASA_w,VIIRS-I,45.4,O1b,0,0.35,0.35,1.32824,0,20.9695
43.8336,-107.196,2026-09-05 09:09:00,NASA_w,VIIRS-I,95.4,C3,79.4611,4.82531,5.97531,5.97531,125006,6.66768
40.7946,-119.204,2026-09-05 09:09:00,NASA_w,VIIRS-I,54.1,low_veg,1.10169,0.1,0.1,0.1,33,13.6585
38.0549,-96.4771,2026-09-05 09:09:00,NASA_w,VIIRS-I,45.4,O1b,0,0.35,0.35,1.23498,0,10.9055
43.3007,-102.319,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.74119,0,10.9055
38.0498,-96.4793,2026-09-05 09:09:00,NASA_w,VIIRS-I,45.4,O1b,0,0.35,0.35,1.32824,0,20.9695
43.3121,-102.338,2026-09-05 09:09:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.620881,0,20.9695
45.8049,-106.101,2026-09-05 09:09:00,NASA_w,VIIRS-I,57.8,M1_50,22.2502,2.77476,2.77476,3.29905,22021,20.9695
45.8032,-106.112,2026-09-05 09:09:00,NASA_w,VIIRS-I,57.8,M1_50,22.2502,2.77476,2.77476,2.77476,17868,20.9695
34.7707,-117.958,2026-09-05 09:11:00,NASA_w,VIIRS-I,83.7,low_veg,2.2491,0.1,0.1,0.27934,188,6.66768
34.7754,-117.958,2026-09-05 09:11:00,NASA_w,VIIRS-I,83.7,low_veg,2.2491,0.1,0.1,0.274952,186,13.6585
32.1175,-102.289,2026-09-05 09:11:00,NASA_w,VIIRS-I,43.4,C5,3.10293,4.90277,4.90277,4.90277,278,10.9055
30.1805,-94.739,2026-09-05 09:11:00,NASA_w,VIIRS-I,0.5,C3,0,0.110953,0.110953,0.572541,0,17.0061
28.9695,-111.26,2026-09-05 09:13:00,NASA_w,VIIRS-I,23.5246,-1,0,0,0,0,0,0
26.1608,-98.9885,2026-09-05 09:13:00,NASA_w,VIIRS-I,50.7,water,0,0,0,0,0,0
61.3717,-122.966,2026-09-05 09:49:00,NASA_w,VIIRS-I,2.63,C2,0.485,1.964,1.964,4.25965,620,3.88415
58.5229,-116.214,2026-09-05 09:52:00,NASA_w,VIIRS-I,0.42,M1_50,0.07,0.646,0.646,1.9172,40,4.42683
58.522,-116.207,2026-09-05 09:52:00,NASA_w,VIIRS-I,0.42,M2_50,0.07,0.646,0.646,1.97584,41,3.19309
58.5245,-116.198,2026-09-05 09:52:00,NASA_w,VIIRS-I,0.42,M1_50,0.07,0.646,0.646,1.97781,42,3.19309
58.5262,-116.212,2026-09-05 09:52:00,NASA_w,VIIRS-I,0.42,M1_50,0.07,0.646,0.646,1.97591,41,4.42683
43.3024,-102.311,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,C6,25.5762,3.94551,5.72751,5.72751,28916,10.9055
43.3044,-102.317,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,M1_50,34.6716,2.83492,2.83492,4.0403,42025,10.9055
45.7978,-106.095,2026-09-05 09:54:00,NASA_w,VIIRS-I,57.8,M1_50,22.2502,2.77476,2.77476,2.77476,10141,20.9695
43.3188,-102.307,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.84797,0,10.9055
43.301,-102.317,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.96507,0,10.9055
43.2985,-102.32,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.74119,0,20.9695
43.3123,-102.298,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.59699,0,20.9695
43.3064,-102.301,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.13932,0,20.9695
43.3147,-102.294,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.67332,0,20.9695
43.3168,-102.301,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,2.85594,0,20.9695
43.3201,-102.3,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,M1_50,34.6716,2.83492,2.83492,3.58688,37309,10.9055
45.7999,-106.103,2026-09-05 09:54:00,NASA_w,VIIRS-I,57.8,M1_50,22.2502,2.77476,2.77476,2.77476,14536,20.9695
45.7967,-106.091,2026-09-05 09:54:00,NASA_w,VIIRS-I,57.8,M1_50,22.2502,2.77476,2.77476,2.77476,13797,20.9695
45.802,-106.111,2026-09-05 09:54:00,NASA_w,VIIRS-I,57.8,M1_50,22.2502,2.77476,2.77476,2.77476,17868,20.9695
43.3246,-102.303,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,3.2811,0,10.9055
45.8056,-106.104,2026-09-05 09:54:00,NASA_w,VIIRS-I,57.8,M1_50,22.2502,2.77476,2.77476,2.77476,18013,20.9695
43.3088,-102.298,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.40583,0,20.9695
43.3226,-102.297,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.467105,0,20.9695
43.3109,-102.304,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.5499,0,20.9695
43.3163,-102.31,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.559999,0,10.9055
43.3209,-102.313,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.604582,0,10.9055
43.3115,-102.349,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.57562,0,20.9695
43.3087,-102.352,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.712605,0,20.9695
48.3614,-120.845,2026-09-05 09:54:00,NASA_w,VIIRS-I,2.7,C3,0,2.88588,2.88588,8.63956,0,1.91986
48.3677,-120.839,2026-09-05 09:54:00,NASA_w,VIIRS-I,2.7,C3,0,2.88588,2.88588,7.58363,0,2.38211
45.7989,-106.099,2026-09-05 09:54:00,NASA_w,VIIRS-I,57.8,M1_50,22.2502,2.77476,2.77476,2.77476,13506,20.9695
45.801,-106.107,2026-09-05 09:54:00,NASA_w,VIIRS-I,57.8,M1_50,22.2502,2.77476,2.77476,2.77476,14536,20.9695
45.8067,-106.108,2026-09-05 09:54:00,NASA_w,VIIRS-I,57.8,M1_50,22.2502,2.77476,2.77476,2.77476,18013,20.9695
43.3101,-102.291,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.03363,0,20.9695
43.3127,-102.343,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.574479,0,20.9695
43.3106,-102.336,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.620881,0,20.9695
43.3143,-102.304,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.559999,0,10.9055
43.3094,-102.342,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,0.581072,0,20.9695
43.3221,-102.307,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.88709,0,10.9055
43.299,-102.311,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.37845,0,20.9695
43.3259,-102.297,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,O1b,0,0.35,0.35,1.4793,0,20.9695
43.3084,-102.307,2026-09-05 09:54:00,NASA_w,VIIRS-I,75.7,C6,25.5762,3.94551,5.72751,5.72751,35513,10.9055
47.877,-120.35,2026-09-05 09:54:00,NASA_w,VIIRS-I,24.1,M1_50,0,3.19512,3.19512,4.98715,0,1.97764
47.8803,-120.349,2026-09-05 09:54:00,NASA_w,VIIRS-I,20.2,M1_50,0,3.19705,3.19705,9.13286,0,1.91986
